1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	299.5687	302.4684	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	59.82813	63.71987	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	300.1719	305.6624	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	59.23225	56.92653	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	300.7678	300.1215	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	58.64365	55.6958	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	301.3564	304.8042	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	58.06233	60.55629	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	301.9377	304.6932	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	57.48827	58.93331	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	302.5117	304.2252	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	56.92145	54.70518	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	303.0786	307.9032	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	56.36185	55.45625	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	303.6382	303.4948	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	55.80942	52.80929	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	304.1906	305.9334	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	55.26413	49.11901	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	304.7359	305.6535	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	54.72595	54.5753	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	305.274	303.8166	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	54.19483	56.4038	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	305.8052	303.9653	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	53.67072	56.78179	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	306.3293	302.1526	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	53.15355	52.30055	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	306.8464	309.3997	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	52.6433	54.15525	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	307.3567	302.3869	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	52.13989	50.10471	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	307.8601	312.2116	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	51.64326	54.2628	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	308.3568	311.0405	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	51.15335	50.98457	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	308.8466	306.727	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	50.6701	51.91339	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	309.3299	305.7197	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	50.19344	49.18597	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	309.8065	310.5448	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	49.72329	48.08269	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	310.2767	306.0782	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	49.25961	55.14548	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	310.7404	309.4687	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	48.80229	45.44742	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	311.1977	312.7311	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	48.35126	47.87658	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	311.6487	314.3916	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	47.90647	47.45788	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	312.0935	307.3198	3
1	1/20/2024 12:51:15 AM	1	(30.00, 0.00, 0.00)	47.46783	44.58099	3
1	1/20/2024 12:51:15 AM	0	(-30.00, 0.00, 0.00)	312.5322	313.3338	3
1	1/20/2024 12:51:16 AM	1	(30.00, 0.00, 0.00)	47.03527	46.87968	3
1	1/20/2024 12:51:16 AM	0	(-30.00, 0.00, 0.00)	312.9647	315.1949	3
1	1/20/2024 12:51:16 AM	1	(30.00, 0.00, 0.00)	46.60871	49.54355	3
1	1/20/2024 12:51:16 AM	0	(-30.00, 0.00, 0.00)	313.3913	316.5154	3
1	1/20/2024 12:51:16 AM	1	(30.00, 0.00, 0.00)	46.18807	42.91945	3
1	1/20/2024 12:51:16 AM	0	(-30.00, 0.00, 0.00)	313.8119	307.5664	3
1	1/20/2024 12:51:16 AM	1	(30.00, 0.00, 0.00)	45.77327	46.94242	3
1	1/20/2024 12:51:16 AM	0	(-30.00, 0.00, 0.00)	314.2267	316.5899	3
1	1/20/2024 12:51:16 AM	1	(30.00, 0.00, 0.00)	45.36423	41.23109	3
1	1/20/2024 12:51:16 AM	0	(-30.00, 0.00, 0.00)	314.6358	319.4378	3
1	1/20/2024 12:51:16 AM	1	(30.00, 0.00, 0.00)	44.96088	44.15332	3
1	1/20/2024 12:51:16 AM	0	(-30.00, 0.00, 0.00)	315.0391	316.5761	3
1	1/20/2024 12:51:16 AM	1	(30.00, 0.00, 0.00)	44.56314	47.62989	3
1	1/20/2024 12:51:16 AM	0	(-30.00, 0.00, 0.00)	315.4369	312.9399	3
1	1/20/2024 12:51:16 AM	1	(30.00, 0.00, 0.00)	44.17093	42.94396	3
